OTUID	Mim109	Mim116	Mim11	Mim124	Mim129	Mim12	Mim132	Mim139	Mim141	Mim143	Mim151	Mim152	Mim161	Mim162	Mim172	Mim176	Mim181	Mim182	Mim190	Mim191	Mim1	Mim212	Mim21	Mim224	Mim228	Mim22	Mim237	Mim238	Mim250	Mim255	Mim261	Mim266	Mim271	Mim277	Mim286	Mim2	Mim31	Mim32	Mim46	Mim47	Mim57	Mim58	Mim66	Mim67	Mim83	Mim87	Mim93	Mim97	Mim98
D_0__Bacteria;D_1__Armatimonadetes;Other	0.0004920819540127046	8.946944618412812e-05	0.0010288986311174735	0.0002236736154603203	0.00026840833855238435	0.00031314306164444844	0.00035787778473651247	8.946944618412812e-05	0.0	0.0002236736154603203	0.00013420416927619218	0.00017893889236825623	0.00017893889236825623	0.00026840833855238435	0.00017893889236825623	0.00031314306164444844	0.0004473472309206406	0.00031314306164444844	0.0004026125078285765	0.0007157555694730249	0.0002236736154603203	0.0008946944618412812	0.0010736333542095374	0.0006710208463809609	8.946944618412812e-05	0.0005815514001968327	4.473472309206406e-05	0.00013420416927619218	0.00017893889236825623	0.00013420416927619218	0.0	0.0	0.0	0.00013420416927619218	0.0	8.946944618412812e-05	0.0005815514001968327	4.473472309206406e-05	0.00013420416927619218	8.946944618412812e-05	0.00013420416927619218	0.00026840833855238435	0.00017893889236825623	0.00013420416927619218	0.0002236736154603203	0.00035787778473651247	0.00017893889236825623	0.0006262861232888969	0.00017893889236825623
D_0__Bacteria;D_1__Bacteroidetes;D_2__BSV13	0.00026840833855238435	0.0	0.002057797262234947	0.0007157555694730249	0.0002236736154603203	0.0	8.946944618412812e-05	0.0	0.0	0.0	8.946944618412812e-05	0.0	0.0	0.0	0.0	0.0	0.00017893889236825623	4.473472309206406e-05	0.00013420416927619218	4.473472309206406e-05	0.0	0.00013420416927619218	4.473472309206406e-05	0.0	4.473472309206406e-05	0.0	0.0004473472309206406	4.473472309206406e-05	0.0	0.0	0.0	0.0	4.473472309206406e-05	4.473472309206406e-05	0.0	0.0	0.00026840833855238435	0.00017893889236825623	0.0	0.0	0.0	0.0	0.0	0.0	0.0008052250156571531	0.0005368166771047687	0.0005815514001968327	8.946944618412812e-05	0.00035787778473651247
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes VC2.1 Bac22	0.00013420416927619218	4.473472309206406e-05	0.0005368166771047687	0.0	0.0	0.0007157555694730249	0.0	0.0	4.473472309206406e-05	0.0	0.00017893889236825623	0.00040261250782857655	0.00013420416927619218	0.0	0.00017893889236825623	0.00013420416927619218	0.00031314306164444844	8.946944618412812e-05	0.00013420416927619218	0.00017893889236825623	0.0006710208463809608	4.473472309206406e-05	0.0005368166771047687	0.00013420416927619218	0.00017893889236825623	0.0007157555694730249	4.473472309206406e-05	0.0	0.0002236736154603203	0.00017893889236825623	0.00017893889236825623	4.473472309206406e-05	4.473472309206406e-05	0.00017893889236825623	4.473472309206406e-05	0.0004473472309206406	8.946944618412812e-05	0.00035787778473651247	0.0008946944618412812	0.00026840833855238435	0.00040261250782857655	0.00013420416927619218	0.0004920819540127047	0.0002236736154603203	0.0004026125078285765	4.473472309206406e-05	0.0005368166771047687	0.0	0.0009841639080254093
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidetes vadinHA17	0.0007157555694730249	0.00035787778473651247	0.0005368166771047687	0.0033103695088127407	0.0010736333542095372	0.0	0.00026840833855238435	4.473472309206406e-05	0.0	0.0	0.00040261250782857655	4.473472309206406e-05	0.0	0.0	4.473472309206406e-05	0.0	0.0008052250156571531	0.00035787778473651247	0.0004920819540127047	0.0002236736154603203	4.473472309206406e-05	0.00035787778473651247	4.473472309206406e-05	4.473472309206406e-05	0.0	0.0	4.473472309206406e-05	0.0	4.473472309206406e-05	0.0	0.0	8.946944618412812e-05	0.00017893889236825623	0.0024604097700635236	4.473472309206406e-05	0.00017893889236825623	0.0017446542005904984	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0006710208463809608	0.000894694461841281	0.00017893889236825623	0.0016551847544063701	0.00013420416927619218
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.0006710208463809608	0.0017446542005904984	0.00903641406459694	0.0028182875548000354	0.0014315111389460503	0.0017446542005904984	0.0012973069696698579	0.0013420416927619216	0.0002236736154603203	0.0005815514001968327	0.0008499597387492171	0.00017893889236825623	0.0	0.0004920819540127047	8.946944618412812e-05	4.473472309206406e-05	0.0010736333542095374	4.473472309206406e-05	0.00013420416927619218	0.0004026125078285765	0.00035787778473651247	0.0011183680773016015	0.0013867764158539862	0.00013420416927619218	4.473472309206406e-05	0.0017893889236825626	0.003131430616444484	4.473472309206406e-05	0.00035787778473651247	0.0	0.0	0.00017893889236825623	0.00017893889236825623	0.0009394291849333451	4.473472309206406e-05	0.0012525722465777937	0.0029972264471682924	0.0010736333542095376	0.0	0.00013420416927619218	0.0005815514001968327	8.946944618412812e-05	4.473472309206406e-05	0.0	0.0038024514628254447	0.0011631028003936655	0.004518207032298469	0.0026393486624317793	0.0008946944618412811
D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia	0.014225641943276383	0.03144851033372103	0.012615191911962066	0.0063970654021651575	0.004518207032298468	0.0012973069696698579	0.0015657153082222423	0.004786615370850852	0.024290954638990794	0.02594613939339715	0.01695446005189228	0.019459604545047856	0.0205332378992574	0.015746622528406556	0.022412096269124094	0.01699919477498434	0.016015030866958935	0.015388744743670043	0.01538874474367004	0.015880826697682742	0.01641764337478752	0.017849154513733565	0.00487608481703498	0.015209805851301779	0.017714950344457366	0.007023351525454054	0.0149413975127494	0.019012257314127222	0.01377829471235573	0.02657242551668606	0.00934955712624139	0.006441800125257222	0.010288986311174735	0.007157555694730245	0.006978616802361991	0.013957233604724003	0.004205063970654021	0.03301422564194328	0.007023351525454054	0.00465241120157466	0.003265634785720677	0.0040261250782857635	0.01579135725149861	0.01310727386597477	0.009215352956965203	0.014136172497092253	0.024693567146819355	0.0035340431242730595	0.0399033729981211
D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia	0.0053681667710476855	0.004652411201574661	0.0028182875548000354	0.0022814708776952666	0.0014315111389460503	0.0004920819540127047	0.0007604902925650889	0.0043392681399302135	0.011854701619396973	0.027556589424711463	0.013241478035250965	0.015165071128209726	0.007157555694730248	0.017088664221168472	0.017714950344457372	0.018475440637022455	0.003131430616444484	0.0042497986937460866	0.004473472309206405	0.007157555694730248	0.001968327816050819	0.009304822403149322	0.0024156750469714596	0.0063075959559810305	0.025946139393397148	0.004160329247561957	0.012167844681041425	0.01677552115952402	0.005144493155587367	0.01641764337478751	0.0020130625391428826	0.001610450031314306	0.002281470877695267	0.002102531985327011	0.0024156750469714588	0.001968327816050819	0.0026393486624317797	0.013286212758343028	0.0009394291849333452	0.0028630222778920997	0.0021025319853270105	0.00035787778473651247	0.001386776415853986	0.0015657153082222423	0.0019235930929587552	0.004160329247561957	0.00429453341683815	0.0020130625391428826	0.014180907220184308
D_0__Bacteria;D_1__Bacteroidetes;D_2__SB-5	0.0002236736154603203	0.0009394291849333453	0.0005815514001968327	0.0004920819540127047	0.0004920819540127047	0.00013420416927619218	0.00031314306164444844	8.946944618412812e-05	0.0	0.0	8.946944618412812e-05	8.946944618412812e-05	0.0	0.0	0.0	8.946944618412812e-05	0.0005368166771047687	4.473472309206406e-05	0.00017893889236825623	0.00013420416927619218	0.00017893889236825623	0.00013420416927619218	0.00017893889236825623	4.473472309206406e-05	0.0	0.00013420416927619218	8.946944618412812e-05	0.0	0.0	0.0	0.00013420416927619218	0.0	4.473472309206406e-05	0.0005368166771047687	0.0	0.0006710208463809608	0.00143151113894605	0.0004026125078285765	0.0	0.0	0.0	0.0	0.0	0.0	0.0011631028003936655	0.00040261250782857655	0.0004920819540127047	0.001565715308222242	4.473472309206406e-05
D_0__Bacteria;D_1__Bacteroidetes;D_2__Sphingobacteriia	0.052473830186991	0.08508544332110565	0.05788673168113072	0.07560168202558792	0.04518207032298455	0.04477945781515602	0.03068802004115594	0.05381587187975295	0.08745638364498501	0.06584951239151811	0.06271808177507368	0.06432853180638799	0.05488950523396253	0.0638364498523753	0.06061554978974667	0.07215710834749917	0.047239867585219544	0.04898452178581006	0.05301064686409582	0.05936297754316893	0.04415317169186708	0.05037129820166407	0.06607318600697841	0.059184038650800665	0.05184754406370217	0.049521338462914795	0.062897020667442	0.061107631743759404	0.042676925829829036	0.0679967790999372	0.03775610628970201	0.025856669947213022	0.04299006889147348	0.0358325131967433	0.04070859801377826	0.06285228594434983	0.043750559184038515	0.08808266976827385	0.057081506665473625	0.06374698040619117	0.04187170081417189	0.05032656347857196	0.06987563746980387	0.06468640959112443	0.04129014941397501	0.04768721481614011	0.05927350809698474	0.04567415227699726	0.10731860069786137
D_0__Bacteria;D_1__Bacteroidetes;D_2__WCHB1-32	0.000760490292565089	0.0002236736154603203	0.002952491724076228	0.004786615370850854	0.001476245862038114	0.00044734723092064064	0.00035787778473651247	0.00017893889236825623	0.0	0.0	0.0005815514001968327	4.473472309206406e-05	0.0	0.0	0.0	0.0	4.473472309206406e-05	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0008946944618412813	0.0	0.0	0.0004473472309206406	0.0	0.0	0.0	0.0	0.00013420416927619218	8.946944618412812e-05	0.0004920819540127047	0.00044734723092064064	0.00013420416927619218	0.00026840833855238435	0.0012525722465777935	0.0005368166771047687	0.0	0.0	0.0	0.0	0.0	0.0	0.0027288181086159075	0.0012078375234857296	0.0012525722465777935	0.000805225015657153	0.0010736333542095374
D_0__Bacteria;D_1__Bacteroidetes;Other	0.0	8.946944618412812e-05	0.0007157555694730249	0.0	0.0	0.0004473472309206406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Candidate division OP3;D_2__uncultured bacterium	0.0008946944618412812	0.0	4.473472309206406e-05	0.0007157555694730249	0.00031314306164444844	0.00013420416927619218	0.0	0.00013420416927619218	0.0011631028003936657	0.0010288986311174733	0.00040261250782857655	0.0002236736154603203	0.00026840833855238435	0.00026840833855238435	0.000939429184933345	0.00031314306164444844	0.002236736154603203	0.0013867764158539857	0.0012973069696698577	0.000849959738749217	8.946944618412812e-05	8.946944618412812e-05	0.0	0.00026840833855238435	0.00026840833855238435	0.0002236736154603203	8.946944618412812e-05	0.00017893889236825623	0.0007157555694730248	0.00013420416927619218	0.000805225015657153	0.00143151113894605	0.002505144493155588	0.002818287554800036	0.0012078375234857298	0.00031314306164444844	0.00013420416927619218	8.946944618412812e-05	0.0	0.00013420416927619218	8.946944618412812e-05	4.473472309206406e-05	8.946944618412812e-05	0.00017893889236825623	0.00044734723092064053	0.00035787778473651247	0.0006262861232888968	0.00035787778473651247	8.946944618412812e-05
D_0__Bacteria;D_1__Candidate division SR1;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	8.946944618412812e-05	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017893889236825623
D_0__Bacteria;D_1__Candidate division SR1;D_2__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.946944618412812e-05	0.00017893889236825623	0.00035787778473651247	0.0	8.946944618412812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013420416927619218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Candidate division SR1;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.946944618412812e-05	8.946944618412812e-05	4.473472309206406e-05	0.0002236736154603203	8.946944618412812e-05	4.473472309206406e-05	0.00035787778473651247	0.0006262861232888969	0.0	0.00013420416927619218	0.00031314306164444844	0.00026840833855238435	0.0	0.0	0.0	0.0	0.0	0.0	8.946944618412812e-05	0.0	0.00013420416927619218	0.000805225015657153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae	0.000849959738749217	4.473472309206406e-05	0.00013420416927619218	8.946944618412812e-05	0.00017893889236825623	0.00040261250782857655	0.0	4.473472309206406e-05	0.002326205600787331	0.002013062539142883	0.002192001431511139	0.0025498792162476514	0.002460409770063523	0.002505144493155586	0.00331036950881274	0.0021920014315111387	0.00331036950881274	0.002281470877695267	0.0024604097700635223	0.0018788583698666908	0.00026840833855238435	0.0021472667084190752	0.0002236736154603203	0.005949718171244517	0.00442873758611434	0.00026840833855238435	0.004026125078285765	0.007336494587098503	0.002147266708419075	0.0023262056007873314	0.0012973069696698579	0.001923593092958755	0.0024604097700635227	0.0014315111389460499	0.0011183680773016013	0.0005815514001968327	0.0	0.000805225015657153	0.00026840833855238435	0.00026840833855238435	0.0004920819540127047	0.00026840833855238435	0.0002236736154603203	0.00026840833855238435	0.0004026125078285765	0.0002236736154603203	0.00026840833855238435	0.00013420416927619218	0.0008499597387492171
D_0__Bacteria;D_1__Chlorobi;D_2__Chlorobia	0.0011631028003936657	0.000805225015657153	0.001476245862038114	0.0019235930929587548	0.0010288986311174733	0.0014762458620381138	0.0006262861232888968	0.0018788583698666904	0.0034893084011809973	0.004070859801377829	0.003176165339536548	0.005591840386508006	0.0025051444931555875	0.004115594524469893	0.0043840028630222775	0.0031761653395365485	0.002818287554800036	0.003176165339536547	0.003265634785720677	0.003936655632101637	0.0009394291849333451	0.003131430616444484	0.0037577167397333812	0.0016104500313143062	0.0009394291849333452	0.002147266708419075	0.0037577167397333817	0.0027288181086159075	0.002952491724076228	0.003041961170260356	0.0025946139393397158	0.0010736333542095374	0.002639348662431779	0.0017893889236825626	0.0016104500313143062	0.0008946944618412811	0.0018341236467746265	0.0014315111389460497	0.0015657153082222423	0.0010736333542095374	0.0013867764158539857	0.00031314306164444844	0.0010288986311174733	0.0009394291849333452	0.0011183680773016013	0.0012525722465777937	0.0014315111389460499	0.0016999194774984345	0.0009841639080254093
D_0__Bacteria;D_1__Chlorobi;D_2__Ignavibacteria	0.0016999194774984343	0.0	0.00017893889236825623	0.0012525722465777937	0.00035787778473651247	0.0004026125078285765	0.0006262861232888968	0.00026840833855238435	0.0012973069696698577	0.0005815514001968326	0.0018788583698666908	0.0004473472309206406	0.00040261250782857655	0.00031314306164444844	0.001923593092958755	0.00035787778473651247	0.005278697324863558	0.004786615370850854	0.00518922787867943	0.0037129820166413165	0.00031314306164444844	0.0017893889236825628	0.0006262861232888969	0.0006710208463809608	0.00035787778473651247	0.0002236736154603203	0.0006262861232888968	0.0005815514001968327	0.0017446542005904986	0.0005815514001968327	0.0028182875548000354	0.0020577972622349465	0.002952491724076228	0.006844412633085801	0.0026840833855238436	8.946944618412812e-05	0.0010736333542095374	8.946944618412812e-05	4.473472309206406e-05	0.0	4.473472309206406e-05	0.0	0.00013420416927619218	4.473472309206406e-05	0.0012973069696698577	0.001565715308222242	0.001297306969669858	0.0005815514001968327	4.473472309206406e-05
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae	0.02778026304017176	0.03355104231904804	0.033595777042140076	0.023127851838597106	0.021204258745638378	0.024738301869911408	0.018385971190838325	0.013599355819987478	0.021830544868927257	0.020264829560705005	0.01928066565267961	0.01597029614386688	0.008186454325847718	0.014628254451104966	0.007828576541111205	0.012123109957949364	0.016015030866958938	0.019862217052876455	0.02039903372998122	0.02093585040708598	0.029301243625301957	0.017043929498076406	0.02603560883958128	0.014136172497092243	0.0033551042319048038	0.022948912946228854	0.0020130625391428826	0.007291759864006438	0.01646237809787958	0.006978616802361987	0.029569651963854346	0.02469356714681935	0.030553815871879747	0.027869732486355908	0.029301243625301968	0.026393486624317782	0.039008678536279845	0.0318511228415496	0.015030866958933534	0.015567683636038297	0.007694372371835013	0.014986132235841465	0.018430705913930406	0.014941397512749406	0.02442515880826695	0.020846380960901852	0.027467119978527337	0.046121499507917996	0.033506307595955985
D_0__Bacteria;D_1__Chloroflexi;D_2__Ardenticatenia	0.00013420416927619218	0.0	4.473472309206406e-05	4.473472309206406e-05	0.0	0.0	0.0	0.0	4.473472309206406e-05	4.473472309206406e-05	8.946944618412812e-05	0.0	4.473472309206406e-05	0.00017893889236825623	0.00013420416927619218	4.473472309206406e-05	0.0002236736154603203	0.0002236736154603203	0.00013420416927619218	0.0	8.946944618412812e-05	4.473472309206406e-05	0.000805225015657153	0.00017893889236825623	0.0	0.00031314306164444844	0.0	0.0	8.946944618412812e-05	8.946944618412812e-05	0.00017893889236825623	4.473472309206406e-05	0.00013420416927619218	8.946944618412812e-05	0.0	0.00017893889236825623	4.473472309206406e-05	8.946944618412812e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.946944618412812e-05	4.473472309206406e-05	0.0	8.946944618412812e-05	8.946944618412812e-05
D_0__Bacteria;D_1__Chloroflexi;D_2__Caldilineae	0.0032209000626286116	0.0006710208463809609	0.0023709403238793944	0.001297306969669858	0.0008052250156571529	0.0009394291849333451	0.000760490292565089	0.0	0.0004026125078285765	0.0004920819540127047	0.00026840833855238435	0.00035787778473651247	0.00044734723092064064	0.0004026125078285765	4.473472309206406e-05	0.00040261250782857655	0.0008499597387492169	0.0004026125078285765	0.0005815514001968327	0.00035787778473651247	0.0020130625391428826	0.0008946944618412811	0.0018788583698666904	0.00017893889236825623	0.0004920819540127047	0.0011183680773016013	0.0007157555694730249	0.0005368166771047686	0.00035787778473651247	0.0004920819540127047	0.0004920819540127046	0.00035787778473651247	0.00035787778473651247	0.0004920819540127047	0.0002236736154603203	0.0033998389549968686	0.005055023709403236	0.003131430616444484	0.0008499597387492171	0.0005815514001968327	0.0005368166771047687	0.0014762458620381142	0.0011631028003936657	0.0009841639080254093	0.0035787778473651242	0.0038471861859175095	0.001923593092958755	0.004294533416838149	0.002415675046971459
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia	0.005144493155587364	0.005010288986311173	0.0085890668336763	0.005233962601771493	0.007247025140914375	0.014807193343473211	0.00451820703229847	0.007202290417822311	0.001476245862038114	0.0012525722465777937	0.0011183680773016015	0.0012078375234857296	0.0009394291849333451	0.001476245862038114	0.0025498792162476514	0.0011183680773016015	0.0033103695088127403	0.003668247293549253	0.0025946139393397158	0.002549879216247652	0.010020577972622353	0.0026393486624317797	0.011854701619396986	0.0013867764158539862	0.00031314306164444844	0.005994452894336582	0.0007157555694730249	0.000939429184933345	0.0018341236467746265	0.0010288986311174735	0.0032209000626286124	0.0010736333542095374	0.0016551847544063701	0.001386776415853986	0.001834123646774627	0.010378455757358863	0.005994452894336581	0.006665473740717542	0.008946944618412818	0.00903641406459694	0.010423190480450928	0.009170618233873133	0.007739107094927078	0.009707434910977902	0.005681309832692133	0.0059049834481524534	0.0038471861859175087	0.007604902925650887	0.0072022904178223116
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia	8.946944618412812e-05	0.0	4.473472309206406e-05	0.00013420416927619218	8.946944618412812e-05	8.946944618412812e-05	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	8.946944618412812e-05	4.473472309206406e-05	4.473472309206406e-05	0.0	0.0002236736154603203	8.946944618412812e-05	8.946944618412812e-05	0.0	4.473472309206406e-05	0.0	8.946944618412812e-05	4.473472309206406e-05	0.0	0.00017893889236825623	0.00013420416927619218	0.0	0.0	0.0	8.946944618412812e-05	4.473472309206406e-05	4.473472309206406e-05	0.00031314306164444844	4.473472309206406e-05	0.0	8.946944618412812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013420416927619218	4.473472309206406e-05
D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136	0.00035787778473651247	0.0	0.0	0.00013420416927619218	0.00017893889236825623	8.946944618412812e-05	0.0004920819540127047	0.00026840833855238435	0.0008499597387492171	0.0007157555694730249	0.000805225015657153	0.0002236736154603203	0.0005815514001968327	0.0004920819540127047	0.0020130625391428826	0.0009394291849333453	0.007694372371835018	0.006441800125257225	0.00979690435716203	0.008096984879663593	0.0	0.012480987742685872	8.946944618412812e-05	0.0004473472309206406	8.946944618412812e-05	0.00013420416927619218	0.0004473472309206406	0.00026840833855238435	0.002236736154603203	0.0006262861232888969	0.0008499597387492171	0.0007157555694730249	0.0009841639080254093	0.002147266708419075	0.00031314306164444844	0.0	0.0	0.0	4.473472309206406e-05	0.00013420416927619218	0.0008946944618412811	4.473472309206406e-05	0.0	0.00026840833855238435	0.00026840833855238435	0.00031314306164444844	0.0002236736154603203	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66	0.0002236736154603203	4.473472309206406e-05	0.00031314306164444844	0.00035787778473651247	8.946944618412812e-05	0.00013420416927619218	0.0002236736154603203	0.0004026125078285765	0.0008499597387492169	0.0012973069696698579	0.0017446542005904984	0.000760490292565089	0.0008052250156571531	0.0016551847544063706	0.0033998389549968686	0.0016104500313143064	0.003355104231904804	0.004115594524469894	0.003444573678088933	0.004115594524469893	0.00031314306164444844	0.0017893889236825626	0.0004026125078285765	0.0016551847544063704	0.0004920819540127047	0.0	0.00026840833855238435	0.0004920819540127047	0.002460409770063524	0.0006262861232888968	0.0016551847544063704	0.002952491724076228	0.004205063970654021	0.002370940323879395	0.0014762458620381138	0.00013420416927619218	0.00017893889236825623	4.473472309206406e-05	0.00017893889236825623	0.00026840833855238435	0.00026840833855238435	0.00026840833855238435	0.00026840833855238435	0.00026840833855238435	0.00026840833855238435	0.00017893889236825623	0.00031314306164444844	4.473472309206406e-05	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__JG37-AG-4	4.473472309206406e-05	0.00026840833855238435	0.0005368166771047687	8.946944618412812e-05	8.946944618412812e-05	0.0005368166771047687	0.00031314306164444844	0.00026840833855238435	0.0010288986311174735	0.0011183680773016015	0.0028630222778920997	0.00013420416927619218	0.00044734723092064064	0.0012973069696698577	0.0043392681399302135	0.0011631028003936657	0.0009841639080254093	0.000849959738749217	0.000805225015657153	0.0004920819540127047	0.0009841639080254093	0.0010736333542095374	0.00035787778473651247	0.0004920819540127047	0.00013420416927619218	0.0006262861232888969	4.473472309206406e-05	8.946944618412812e-05	0.005860248725060391	0.0031761653395365485	0.0012973069696698579	0.002102531985327011	0.006710208463809609	0.000805225015657153	0.0028182875548000354	0.00013420416927619218	0.0012525722465777937	0.00031314306164444844	0.00017893889236825623	4.473472309206406e-05	0.0012973069696698579	0.00026840833855238435	4.473472309206406e-05	4.473472309206406e-05	8.946944618412812e-05	0.00017893889236825623	8.946944618412812e-05	0.000805225015657153	0.00017893889236825623
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96	0.013867764158539858	0.005368166771047686	0.00827592377203185	0.005994452894336583	0.009931108526438226	0.008096984879663595	0.01274939608123826	0.0031761653395365476	0.014091437774000185	0.017580746175181176	0.019996421222152633	0.02075691151471772	0.015925561420774805	0.023798872684978076	0.018028093406101817	0.02160687125346694	0.022233157376755828	0.023619933792609828	0.02241209626912409	0.026393486624317793	0.009304822403149329	0.03480361456562583	0.008186454325847725	0.03220900062628611	0.025364587993200315	0.006978616802361991	0.02330679073096537	0.02590140467030508	0.02858548805582893	0.02469356714681936	0.010646864095911252	0.009752169634069973	0.010602129372819182	0.014583519728012887	0.008991679341504875	0.011273150219200147	0.013509886373803355	0.009036414064596945	0.005502370940323877	0.005949718171244518	0.01118368077301602	0.00867853627986043	0.006173391786704839	0.007873311264203273	0.010870537711371569	0.01462825445110495	0.01149682383466047	0.011138946049923954	0.007783841818019144
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria	0.002773552831707971	0.001386776415853986	0.004160329247561957	0.0007604902925650889	0.0023262056007873305	0.002147266708419075	0.001565715308222242	0.0006262861232888968	0.0007157555694730249	0.000805225015657153	0.0012973069696698579	0.0012973069696698577	0.002326205600787331	0.0016104500313143064	0.0010736333542095376	0.002773552831707972	0.0010736333542095376	0.000894694461841281	0.0008946944618412812	0.0009394291849333452	0.0020577972622349465	0.0014762458620381138	0.0033103695088127407	0.0017446542005904986	0.0009394291849333451	0.0010288986311174735	0.0012973069696698579	0.001342041692761922	0.0020130625391428826	0.001252572246577794	0.0016999194774984343	0.0005815514001968327	0.0017446542005904986	0.00026840833855238435	0.0009394291849333451	0.002326205600787331	0.0028182875548000354	0.0011183680773016015	0.004070859801377829	0.0025946139393397153	0.0038024514628254456	0.004518207032298469	0.003489308401180996	0.003891920909009573	0.0030866958933524194	0.002147266708419075	0.001476245862038114	0.0026840833855238428	0.0011631028003936657
D_0__Bacteria;D_1__Chloroflexi;D_2__P2-11E	0.0	0.0	0.0	4.473472309206406e-05	4.473472309206406e-05	0.0	0.00013420416927619218	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__S085	0.0012078375234857296	0.000849959738749217	0.0010288986311174735	0.0015209805851301782	0.0009841639080254093	0.00044734723092064053	0.0011183680773016018	0.0019683278160508187	0.0013420416927619218	0.001386776415853986	0.0019683278160508187	0.0008052250156571529	0.0008946944618412812	0.0015209805851301782	0.0028630222778920993	0.0012078375234857298	0.00442873758611434	0.00407085980137783	0.0027288181086159075	0.004697145924666726	0.0009841639080254093	0.0021025319853270105	0.0011631028003936657	0.002102531985327011	0.000760490292565089	0.0010736333542095372	0.0019235930929587545	0.001342041692761922	0.003041961170260356	0.0004920819540127046	0.0029077570009841637	0.004428737586114341	0.004160329247561957	0.003981390355193701	0.0026393486624317793	0.000849959738749217	0.0007604902925650889	0.00035787778473651247	0.0005368166771047687	0.0009841639080254093	0.00143151113894605	0.0015209805851301782	0.0010288986311174735	0.0006262861232888968	0.0006262861232888968	0.0017893889236825628	0.0007157555694730247	0.0006262861232888968	0.0002236736154603203
D_0__Bacteria;D_1__Chloroflexi;D_2__SHA-26	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.946944618412812e-05	0.0	8.946944618412812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.473472309206406e-05	0.0	0.0	0.0	0.0	0.00013420416927619218	0.0	4.473472309206406e-05	0.0	0.0	0.0	8.946944618412812e-05	0.0	0.0
